3.060395615769293087e+01,-1.245657737869300163e+01,-1.074148973403756990e+01,2.049998493761495766e+01,-2.080424365273200848e+01,-2.398404622221617899e+01,1.818777342319830836e+01,-2.405560448429900333e+01,-1.971820393004912830e+01,-3.102531613471142702e+00
5.334274790774810704e+00,-3.133453021952141704e+00,4.444663001188935425e+00,-7.077409760832987118e+00,-1.127515290396077496e+01,-2.003254488455554494e+01,2.482634908196220991e+01,7.511227861294452524e+00,2.367930786377615959e+01,6.470353180784454317e+00
-2.019824533975162595e+01,-1.125898311753889303e+01,-2.807846483274833460e+01,8.512998008984352438e+00,-2.483396447924645400e+01,-3.952302844703016405e+00,4.200063800231497169e+00,2.773540854592801974e-01,2.446468967198737943e+01,1.824321313908250275e+01
-1.970354025880262228e+01,-1.350098988086377716e+01,-2.722811819415672829e+01,9.540030944253675926e+00,-2.298305344419817686e+01,-4.017085922992207792e+00,3.492036705872713309e+00,8.880588397505690956e-01,2.427923401956979887e+01,1.889717474751990522e+01
-2.187472283795684547e+01,-1.334270974299863965e+01,-2.588693331993935232e+01,9.439010228259331114e+00,-2.184954181026833453e+01,-4.982723957721830743e+00,3.960484215141170772e+00,2.386174073221299652e-01,2.321981287592176457e+01,1.837286169762594668e+01
-1.348309662625032068e+01,3.460995865952428696e-01,-8.769816611372851511e-01,-1.750604051436271646e+01,-1.177847360419278111e+01,-1.212851514362661032e+00,-1.493504356091947471e+01,2.464937034708879704e+00,1.905218908941547085e+01,2.022096737717440007e+01
7.699353951374314775e+00,-1.179239689473723907e+01,-1.895043360351120398e+01,-2.576411583120576765e+01,1.947524353954361587e+01,-1.951527779352013070e+01,1.341012665678123028e+01,2.861426955281263673e+00,-1.951502942764635407e+01,-2.657779617896055058e+01
-2.102361428693755130e+01,-1.184452330202418402e+01,-2.828399227023351870e+01,9.861095335806966844e+00,-2.408044037621666078e+01,-3.336884571808744759e+00,3.653452065381555425e+00,6.670955103328590763e-01,2.397760332583659704e+01,1.800246319089734826e+01
-2.427857823344009702e+01,2.559344795632770797e+01,1.639272106085150327e+01,-1.647354271799441250e+01,6.761982390448113556e+00,-2.219105268383787966e+00,-1.611088941357635473e+00,2.462089390610653439e+01,-2.381530990680882809e+01,1.738641948800334847e+00
7.534709728665940354e+00,-1.240916546806969301e+01,-1.925722731667416454e+01,-2.601617992540321822e+01,1.888703230447883996e+01,-1.909560817919954445e+01,1.387051886580585069e+01,2.963519429867050192e+00,-1.884463296920962350e+01,-2.661913676178913590e+01
5.222500631472605015e+00,-1.239724996176670402e+01,-2.092269852675353548e+01,-2.542898623257684321e+01,1.905953754127992994e+01,-1.992223292823141989e+01,1.496624582222528765e+01,1.334880311984074863e+00,-2.056860012890861000e+01,-2.513760004708964146e+01
-1.939719935699915254e+01,-1.049661865291445118e+01,-2.900831529792973384e+01,7.614166610218750186e+00,-2.288491429474751016e+01,-2.321088747690794207e+00,3.754110272824439321e+00,1.625211274843539000e+00,2.321909279879410448e+01,2.018360495438215807e+01
3.003396264230428159e+01,-1.442709273303058382e+01,-9.703934769127322113e+00,2.327479718231283101e+01,-2.084139858870867101e+01,-2.505868997790414809e+01,1.802882139806690276e+01,-2.531035620956197718e+01,-1.880808092245695562e+01,-5.035412177176742610e+00
4.489922126982770934e+00,-3.914794532055974496e+00,3.783896780367553170e+00,-8.196944442246071105e+00,-1.014028619501249118e+01,-2.008134209444129681e+01,2.502583343565738616e+01,1.101372213076745155e+01,2.170767290998504251e+01,6.657022115078855329e+00
-1.250613821692167882e+01,-1.290456819185747950e-02,-9.047331200705500676e-01,-1.655805911588958779e+01,-1.205169857859793581e+01,-1.999823299245884645e+00,-1.539638060763097371e+01,3.858337352611387772e+00,1.791202212315327102e+01,2.045101415157472502e+01
8.495555829313019558e+00,-1.042500548930085280e+01,-1.865995021036971480e+01,-2.336027440578571657e+01,2.155494770308105856e+01,-1.834529233098173506e+01,1.374124540680333517e+01,-3.359664633435550662e-01,-1.757959390341401473e+01,-2.642879698030928282e+01
-2.156000839612670816e+01,-1.171782214059759220e+01,-2.751547928414528954e+01,8.917805918404891230e+00,-2.443833130907458084e+01,-4.092961243089057177e+00,2.659201871858959620e+00,7.407971462114691930e-01,2.187113061191694996e+01,2.052502524812447859e+01
8.218953650683939571e+00,-1.214029670098017100e+01,-1.707382318806215338e+01,-2.528703257732446019e+01,2.011720951172871352e+01,-1.785126491689257122e+01,1.454750066918832374e+01,2.367309523094722756e+00,-1.988622118643381498e+01,-2.613121845448551284e+01
7.276484516725981955e+00,-2.458156279248426301e+01,7.826423274244340256e+00,-2.440956920550946663e+01,7.458772242198858038e+00,-5.167744563386414747e+00,9.919096972752056374e+00,2.450521814426294753e+01,1.576306404870851452e+01,1.338531289953226455e+01
6.071164056220994532e+00,-2.338413801409316051e+01,6.862100916499298542e+00,-2.450546495671427039e+01,8.789808811624428841e+00,-7.160975998012123256e+00,9.097479313399617240e+00,2.381837480480758629e+01,1.535329895564277791e+01,1.262645471172221612e+01
7.305893718375595647e+00,-1.091414578421401238e+01,-1.711930345150545207e+01,-2.480862443183612598e+01,2.037304064243155466e+01,-1.780288334028994512e+01,1.596177173337622257e+01,3.301272119398400484e+00,-1.946468753165209620e+01,-2.624120381636961952e+01
6.408371118156943602e+00,-1.161625477509616111e+01,-2.039988175574290352e+01,-2.547480832328806599e+01,1.885617617634640197e+01,-1.900415741193346264e+01,1.338197822464185549e+01,8.601535669830346897e-01,-1.730724439328310638e+01,-2.763343173587856683e+01
-1.412151641466065399e+01,-1.208023814289066022e+00,-1.367119705535074115e+00,-1.558721079734841553e+01,-1.346298186005603981e+01,-2.510157902079745540e+00,-1.494475206451646798e+01,3.390067098216519081e+00,1.904216750901566257e+01,2.157818809061702225e+01
4.975516578812129609e+00,-1.228302859615613762e+01,-1.936712379670998274e+01,-2.291273252146392991e+01,1.970329132452830478e+01,-2.064251144866558718e+01,1.471301238467970407e+01,1.831169217868611865e+00,-2.120279594730440920e+01,-2.622321626718655807e+01
4.058967221695731986e+00,-3.158657518267917297e+00,4.629863840322577140e+00,-8.679866139243014089e+00,-9.479223429695890601e+00,-1.909944840197060145e+01,2.758261790787126699e+01,9.619984168245721889e+00,2.460176423802266044e+01,9.226732964502302181e+00
5.909617460330570893e+00,-3.034811302642058450e+00,5.623605146405900257e+00,-8.448129834757388323e+00,-1.112126657363001137e+01,-2.002256843138134812e+01,2.544138014297327288e+01,9.689838990727501766e+00,2.386592716111378820e+01,6.979133905871439225e+00
6.659678842371865137e+00,-2.405700176044606309e+01,7.839886048410643404e+00,-2.560652080702172029e+01,7.407037070802319434e+00,-4.448875690566750585e+00,8.916301958505869152e+00,2.380868941536717287e+01,1.532016679544106630e+01,1.398885582614918377e+01
-1.995958121728773449e+01,-1.146469258520780343e+01,-2.454694822591342529e+01,1.029205701536893969e+01,-2.239881037977489342e+01,-2.909997260563789823e+00,2.893699061671321182e+00,2.629639631224591212e-01,2.568346270581180235e+01,1.984171145250706658e+01
-2.219490062296081589e+01,-1.125228172535681281e+01,-2.688402456896252701e+01,9.026732430383054506e+00,-2.487860191771987317e+01,-3.307495042082272185e+00,4.544262192886542095e+00,6.662569234923315653e-01,2.428686795558772005e+01,1.993526256187596957e+01
5.862108910148112528e+00,-1.093377406539023688e+01,-1.937585146758278754e+01,-2.284285156302503594e+01,1.940485202289771749e+01,-2.010398060569147560e+01,1.371364775605640851e+01,2.333114399859568255e+00,-1.881297822435346490e+01,-2.719537389887996071e+01
-2.116406902066992402e+01,-1.499753821358542716e+01,-2.729731585227412438e+01,8.823864166011286869e+00,-2.247003853946787899e+01,-3.201534554762120788e+00,4.848258093079626185e+00,-5.210225985860305054e-01,2.435719098675300387e+01,1.922857093795466454e+01
2.747520469820036482e+01,-1.342275929538460133e+01,-9.880487453894271965e+00,2.162552794531038458e+01,-1.983422665710581256e+01,-2.489548533885968951e+01,1.994436365402336264e+01,-2.276521969638644904e+01,-2.051043975758625493e+01,-4.239774529999063901e+00
5.570692918991275278e+00,-2.293044505463241478e+01,8.379822879224089860e+00,-2.324833908992156140e+01,6.241885227728449337e+00,-5.164132919084785556e+00,1.273957792984270831e+01,2.236025876142596758e+01,1.347779811985694920e+01,1.147714008784673290e+01
2.893607896253860901e+01,-1.518194762878579773e+01,-1.099856085398146810e+01,2.190714177388302986e+01,-2.234520194346677968e+01,-2.356247509617262992e+01,1.828631717469982121e+01,-2.495227623289655483e+01,-1.911656816894156918e+01,-5.302819937032842823e+00
6.232122079912840285e+00,-2.582542789358834412e+01,9.895580682417550733e+00,-2.476979835787765083e+01,6.443515848160236814e+00,-5.552512159336750130e+00,1.084897087094586965e+01,2.221491395824753212e+01,1.319607292437519241e+01,1.214803721976527129e+01
-2.684100344024557216e+01,2.355986154431753477e+01,1.661343834530714858e+01,-1.913489858237695174e+01,5.490624685294058338e+00,-2.034324988317264271e+00,-3.915449688723001032e+00,2.443766476648188757e+01,-2.253985289312976548e+01,3.321749705356228599e+00
2.839754101777641182e+01,-1.444352027588020349e+01,-1.068886926341207833e+01,2.138577593006170119e+01,-2.095931899986192803e+01,-2.410348388663718922e+01,1.739245038315917569e+01,-2.441351844784818681e+01,-1.917936108300797216e+01,-3.644394243544123668e+00
-2.200223076680387280e+01,-1.341030538335988176e+01,-2.518202171934163758e+01,8.196287419289294718e+00,-2.315178759725426261e+01,-3.628324784637054989e+00,5.053797863639481136e+00,-5.717948638436646247e-01,2.481597828844155273e+01,2.053556899848155481e+01
1.471380890107347295e+00,1.914848574570826756e+01,7.391185931303358991e+00,1.183898625708519603e+01,-7.867852403292012298e+00,-2.144049065897608486e+01,-2.972611140607695290e+01,2.497254531700040658e+01,-3.061793161281664766e+01,-1.063579139918406113e+01
1.097865710149012353e+00,1.779053283798729979e+01,4.633593253274066015e+00,1.273249582773577515e+01,-7.013458854316541036e+00,-2.066638141258608741e+01,-2.920480371837607692e+01,2.655847658162841896e+01,-3.104761697949810539e+01,-8.726413336993299907e+00
6.506407565659912962e+00,-2.393145550047144710e+01,8.181910705011009810e+00,-2.668856681172511713e+01,7.722523573961414201e+00,-5.862284553035018497e+00,1.134438305879057829e+01,2.143057049788499668e+01,1.409146854907854340e+01,1.150472832983471783e+01
4.860861002098063821e+00,-2.505177297033254291e+01,1.072419108648704977e+01,-2.387615808271859663e+01,6.276369637455264439e+00,-4.417160306773094014e+00,1.089266774912465330e+01,2.400000706539659490e+01,1.651112996407631073e+01,1.446841912414449460e+01
-1.336437423545021908e+01,-9.352254432288347186e-01,1.041390357389463395e+00,-1.846897951746991495e+01,-1.307745789331086428e+01,-3.717850302090639936e+00,-1.618384143402115072e+01,6.326760267308915608e+00,2.042605005963602949e+01,2.118882095814571898e+01
-1.320885401196912312e+01,-1.712755771666935267e+00,-4.511235641453328338e-01,-1.535089313596313154e+01,-1.210541207973031419e+01,-1.769430425493800252e+00,-1.592670079406262929e+01,4.310085513159821247e+00,1.778977082996309278e+01,2.027801858881893438e+01
7.577348916897734821e-01,1.618747007424805062e+01,6.150109360854935758e+00,1.181537276669055281e+01,-6.406132358269323923e+00,-2.055502911438128066e+01,-2.936719807668768922e+01,2.533295158687873538e+01,-3.021249169653831856e+01,-1.162713275661988455e+01
-1.097136690501214495e+01,8.057954086406733385e-01,-1.547647589396719869e+00,-1.596006015952232993e+01,-1.216854686539899966e+01,-1.628773515562867757e+00,-1.771551201717663204e+01,4.248368922665116010e+00,1.679222048462927930e+01,2.022106001720903024e+01
-2.171161963784919990e+01,-1.169342041556688017e+01,-2.640141470491072440e+01,7.929773818144569830e+00,-2.297090543769055770e+01,-3.667715738255866498e+00,3.964304937494003145e+00,-7.351324657935103257e-01,2.321887745466952424e+01,1.955561269920877621e+01
3.374497029864989894e+00,1.707653442474820693e+01,6.402120227572870803e+00,1.129497295802800316e+01,-5.373778255172021012e+00,-2.086983081493792014e+01,-3.092254035642025656e+01,2.755831408428735330e+01,-2.922722986177570093e+01,-1.192156378754551760e+01
3.800709553227614723e-01,1.840807946912427084e+01,5.603287764396430504e+00,1.151672457397560834e+01,-6.993363402520900607e+00,-2.170061933518891806e+01,-2.836277269070477658e+01,2.659153085248281556e+01,-2.901854637047744845e+01,-1.063052214963719067e+01
2.936438700234991206e+00,-2.765206565092138025e+00,3.354598954240688435e+00,-9.305223172176997792e+00,-9.325092694557115536e+00,-1.896038905779495920e+01,2.619951071078255112e+01,8.954131764772320423e+00,2.370203116866732884e+01,7.981607235019370528e+00
-2.188499480164806243e+01,-1.220047851409402462e+01,-2.897154509837782754e+01,7.031395564058676939e+00,-2.351321779712576543e+01,-3.980986917965972260e+00,4.611857606332526061e+00,-1.732497635695627647e+00,2.266888706391770825e+01,1.701411403772932474e+01
-1.195971068685332028e+01,2.124132874073558774e-01,-6.825064595820232727e-01,-1.739457380348550686e+01,-1.363269833913730622e+01,-9.878793193272965567e-01,-1.385303308890891216e+01,5.452512270157589214e+00,1.759403810702782422e+01,1.814310270217472265e+01
-1.329131558057314244e+01,3.600219101148252054e-01,-1.131265127351037902e+00,-1.607242677808423892e+01,-1.296675684128758022e+01,-3.398724218112953999e+00,-1.588907614459708384e+01,5.687334442521381206e+00,1.814320295937509542e+01,2.008889807705531183e+01
4.630035708591454302e+00,-3.484700932453701938e+00,3.569401672852146934e+00,-7.360556795680466280e+00,-9.543706693439506950e+00,-2.007209335109413573e+01,2.571682899345913498e+01,1.032297433983774404e+01,2.251238706633369091e+01,6.864717048957627021e+00
-2.090582022862039224e+01,-1.441673954986373474e+01,-2.635555185002427692e+01,8.653907067558204602e+00,-2.396374103180569648e+01,-3.097240366470099815e+00,5.539210508609807349e+00,4.445642160713569879e-01,2.631668675802815471e+01,2.042204384682094442e+01
7.864026015777582757e+00,-2.474799860444179345e+01,7.323051923368081084e+00,-2.655198600238113471e+01,9.780644973629684102e+00,-6.510346274647270448e+00,1.209997627398436393e+01,2.363173638235752705e+01,1.236189954816899395e+01,1.271798488284314033e+01
6.075271576661784856e+00,-2.402976899607988770e+01,9.118058696520970230e+00,-2.679197078084070682e+01,8.147741343961991234e+00,-5.352344461440463164e+00,1.157131895897584428e+01,2.311422216956274056e+01,1.374338664743181226e+01,1.191576565179838809e+01
2.518290889130116561e+00,1.866448654983800637e+01,5.315582972406815543e+00,1.248425299191459459e+01,-5.828882657037746107e+00,-2.125549796995524687e+01,-2.918602006450922914e+01,2.597393345193997760e+01,-3.075669154303878017e+01,-1.205033401735052756e+01
2.942684189026694241e+01,-1.490210247128961285e+01,-9.921782709848795179e+00,2.185395540044474672e+01,-2.152549182629983093e+01,-2.452795954318147409e+01,1.629470295981635886e+01,-2.426033845563906866e+01,-1.911426237018868690e+01,-5.044700465697925296e+00
5.784380595602708119e+00,-2.472209253277956265e+01,7.731414899068809632e+00,-2.511069766661951874e+01,7.700926713393708489e+00,-5.742906131959565563e+00,1.141264267138192601e+01,2.273121682839718716e+01,1.458806898014807274e+01,1.388595523224974926e+01
-2.705844322186147366e+01,2.525628991886192054e+01,1.612748421166760338e+01,-1.755254020926884806e+01,6.970064649564851500e+00,-7.150448498139170272e-01,-2.335164405840091106e+00,2.627396635645533607e+01,-2.364997741027634603e+01,2.126109219133649031e+00
5.506726226659288237e+00,-2.345356455637575266e+01,7.851861382097253816e+00,-2.408402569806040106e+01,6.987075103180409918e+00,-4.329613113254631607e+00,9.611073193703543183e+00,2.305525280920049624e+01,1.354412865213693706e+01,1.392585652333738366e+01
-2.566788829155685292e+01,2.487667050298658111e+01,1.841897838788309372e+01,-1.558826899931684373e+01,6.274962426562624707e+00,-3.787447333017346374e-01,-2.439440706184292651e+00,2.434243846695024871e+01,-2.381317591901344954e+01,1.758973992093955552e+00
2.934573272990059678e+01,-1.474143829195545052e+01,-1.004321970908367767e+01,2.036928143008385916e+01,-2.023566929354608845e+01,-2.452227496908139059e+01,1.958367101571120017e+01,-2.401884677463043616e+01,-1.830321368297358120e+01,-6.729404334339960769e+00
-1.384570601288086067e+01,-1.626430605183702527e+00,-1.139951638720336780e+00,-1.619197368118240377e+01,-1.178367920393314350e+01,-2.518779814768187464e+00,-1.595304640664985385e+01,4.118049637686952202e+00,1.788012090912169683e+01,2.201208632840545221e+01
-2.140883503579590297e+01,-1.344441037914659631e+01,-2.816980428675990211e+01,8.516790041580941661e+00,-2.377318563844288946e+01,-1.934488869350864393e+00,4.501247288450583639e+00,-6.879082775965463803e-01,2.466139287285980330e+01,1.934144994254035055e+01
-1.312714969322017744e+01,-3.624882819689130287e-01,-1.622975749093711340e+00,-1.551695640988008229e+01,-1.340788391707859972e+01,-2.687922093519679478e+00,-1.553506662018393669e+01,4.484592002120298737e+00,1.834698504914360129e+01,2.035195883658592919e+01
2.377637106195703787e+00,1.802304929534651023e+01,5.494727818548370557e+00,1.156645788492926030e+01,-7.476326237778456729e+00,-2.086432878693258175e+01,-2.759127461232930401e+01,2.716998435387242594e+01,-3.122918437578466921e+01,-1.142067387009775459e+01
6.694243924310748994e+00,-2.342243019365390211e+01,7.274976205647168293e+00,-2.444655117619187124e+01,7.032822277427567492e+00,-5.448333016697604059e+00,1.063326253913707831e+01,2.283564161620201816e+01,1.369203720883812636e+01,1.205564981557372128e+01
-2.204275475754372593e+01,-1.200446689011186763e+01,-2.667869005190722120e+01,9.150646871717666997e+00,-2.243624318094946801e+01,-2.872366332342787043e+00,4.639617904508094526e+00,1.269900675994532602e+00,2.350046978475195303e+01,2.043597851199650250e+01
5.108509209912833526e+00,-2.303034857139914848e+01,7.455667409474964202e+00,-2.429393736721093688e+01,5.803833949857614805e+00,-6.837657459734981735e+00,9.740323358330389425e+00,2.267604956401624605e+01,1.445931348537750871e+01,1.222937899215802915e+01
6.213096981457507439e+00,-1.295890380230928862e+01,-1.778607300675554370e+01,-2.390389811101335837e+01,2.007106804251187526e+01,-1.936330873766354088e+01,1.499027416027677262e+01,2.883967081816435130e+00,-2.025873082088615007e+01,-2.648835773435644469e+01
4.742914769253244955e+00,-3.854017095251226266e+00,3.381425836375647087e+00,-9.669942303674201156e+00,-1.157401741437914922e+01,-1.654049702124699195e+01,2.663652125407140758e+01,8.611164480332108795e+00,2.296591976431499305e+01,1.009787984347284073e+01
-2.577540003970869620e+01,2.548216793995081275e+01,1.599425110336095202e+01,-1.863263243747783804e+01,5.995784382754520081e+00,-2.191775262818659531e+00,-2.187246982884693214e+00,2.532155916287101149e+01,-2.516558418975175471e+01,1.783696756336080380e+00
-1.081963186128520071e+01,3.623781354858295334e-01,-2.627293639249509205e+00,-1.561684875869296363e+01,-1.238142448163564957e+01,-5.358499837054182535e-01,-1.467904847946669378e+01,3.457667724812723442e+00,1.625316849373565020e+01,1.930589236964117106e+01
-1.998930067149112233e+01,-1.161065007052367726e+01,-2.751743625160807127e+01,7.617437207435421520e+00,-2.222772342778907628e+01,-3.463282096960818901e+00,4.943578378046635358e+00,1.838353739202076786e+00,2.407991491413561747e+01,1.971015721395705356e+01
2.700179223436244058e+01,-1.701880882630053549e+01,-9.463986305572603897e+00,2.270667662904223150e+01,-1.958109139594730408e+01,-2.548843825849983702e+01,1.808208871420095321e+01,-2.343927849757273307e+01,-1.949296144352885918e+01,-4.767285175739521819e+00
-1.296191595994195112e+01,-1.503413001965782092e+00,1.514479722831669317e+00,-1.731191454471068170e+01,-1.260726583379957866e+01,-2.247705123595968413e+00,-1.577394463380666245e+01,4.145798859386252921e+00,1.941594975609321239e+01,1.960001355617321650e+01
3.037621619151995134e+01,-1.471799653253727946e+01,-9.485302621284271041e+00,2.204765571022115367e+01,-2.030618371513055820e+01,-2.325747947153557860e+01,1.944160001195282916e+01,-2.456931821021202822e+01,-2.034498150064653643e+01,-5.202851367468246835e+00
-2.453168251455556259e+01,2.365240214848492073e+01,1.671345986413350104e+01,-1.655648466386066531e+01,6.717345289763429150e+00,-2.945438061406850050e+00,-2.237254946265232913e+00,2.363753498477240456e+01,-2.204655059125758498e+01,2.743261289032014272e+00
2.410911560447494217e+00,1.599243441726474479e+01,7.726585740265342395e+00,1.259961831260978826e+01,-5.673722662319958587e+00,-2.062664442491401573e+01,-3.095491537969591889e+01,2.521188284391311996e+01,-2.983739251515531166e+01,-9.738080019386799790e+00
-1.355156248549102393e+01,-2.241598412862668255e+00,3.386047502791338371e-01,-1.489626129538385335e+01,-1.251684326319580798e+01,-2.365931089758557704e+00,-1.797295699921100720e+01,3.933948870449494706e+00,1.859648509798344662e+01,2.204234409387700211e+01
-1.410887413393835566e+01,-5.151094354816733167e-01,-1.090953478258217979e+00,-1.686057505234491671e+01,-1.255419520909885378e+01,-2.128779646016455640e+00,-1.541063618327061668e+01,3.582443846910429386e+00,1.924603703374705788e+01,2.181999098519739277e+01
-1.924087572845759908e+01,-1.160038413832490178e+01,-2.683190746618346978e+01,1.030204448648652615e+01,-2.407169743732875489e+01,-3.690934569501756357e+00,2.957516469127299708e+00,1.685594179494082079e+00,2.537228530111478975e+01,1.889831935876141600e+01
-2.024329519221866747e+01,-1.213848930345677246e+01,-2.631358070660413162e+01,8.947309095402021129e+00,-2.425653628295138020e+01,-6.579276968933076120e+00,2.617169243376141985e+00,-3.581144223936817417e-01,2.237017425074131793e+01,1.822686982542077772e+01
4.664311090850711494e+00,-2.310528725180646958e+01,8.132946346483668876e+00,-2.504458240160256821e+01,6.409331992255260957e+00,-5.321241881319606293e+00,1.195037989024695690e+01,2.255048100256586352e+01,1.623906557111974891e+01,1.118099438720453165e+01
-1.054886764038587721e+01,8.677199194543760985e-02,-1.371546718331791759e+00,-1.738924526425736872e+01,-1.305845552676364285e+01,-5.041959378621900800e-01,-1.518571031959942097e+01,4.045777819647617513e+00,1.884002678438751488e+01,2.074542061285361427e+01
4.091961580441854984e+00,-2.525223765137978305e+01,8.929284517613055527e+00,-2.522587624580432575e+01,6.790344710402548500e+00,-4.856081375918388510e+00,9.809358798743181396e+00,2.383437876537081479e+01,1.532686854169508450e+01,1.290688981927461931e+01
5.569324535472985893e+00,-2.555308168830048032e+01,7.344480470420214679e+00,-2.411428980851135506e+01,7.010707752036370977e+00,-6.183901664203435899e+00,1.009607118981878671e+01,2.278144493364150946e+01,1.497494823246166185e+01,1.201088584890124444e+01
2.715520552167239288e+01,-1.519690739133391943e+01,-1.005003225343794959e+01,2.076317618414374166e+01,-2.179938535950578782e+01,-2.488284782280714680e+01,1.721976749738087165e+01,-2.494388874718235627e+01,-1.718325206870729360e+01,-5.426009420908034286e+00
-1.228650348846586304e+01,-6.482363159601359781e-01,-5.286297383455985655e-01,-1.685053131714746755e+01,-1.270034777395474457e+01,-1.938943865534363153e+00,-1.588619356605470223e+01,4.417514735920414104e+00,1.847414174462995362e+01,2.028269225887444804e+01
-2.565559133337896114e+01,2.466549894821526223e+01,1.621085313379991177e+01,-1.783119217125268463e+01,5.727067269570410346e+00,-2.875369870451939036e+00,-1.577147129337207687e+00,2.504240762271749432e+01,-2.318097893648220520e+01,3.065171379111337746e+00
4.662299655658001640e+00,-2.326100872937356812e+01,8.152600428645095931e+00,-2.419890914425399231e+01,7.305578686306907876e+00,-6.260790244939995475e+00,1.077106734662140042e+01,2.392440687135372812e+01,1.381664015012000313e+01,1.366093374151370377e+01
-1.404178336441154151e+01,-6.518154642564624179e-01,-2.015151890064251106e+00,-1.493573222070047990e+01,-1.369026112722545641e+01,-2.232609168794088106e+00,-1.412030508212289881e+01,4.678639280786168975e+00,1.770711096024169606e+01,2.021807164971043846e+01
-1.551406206860446702e+01,-7.711512181886112094e-01,-1.419489334084036436e+00,-1.498471952693877185e+01,-1.166826818141319855e+01,-3.683878663834740053e+00,-1.636163464509862209e+01,4.763483470191615332e+00,1.789043659397686525e+01,2.038662036634072550e+01
6.365634939265238934e+00,-2.344012722708689012e+01,8.666343013607516355e+00,-2.411284095325507693e+01,6.822742002585227894e+00,-3.869599508508984265e+00,1.107635610227020884e+01,2.296902698352700511e+01,1.349662959770625115e+01,1.284827833659964824e+01
2.593213347626519560e+00,-2.450824697500597793e+01,8.275090098458958821e+00,-2.509080738328986726e+01,8.761923961127761729e+00,-6.316386618520622775e+00,9.528666415273114865e+00,2.540024690035403410e+01,1.523486199451550327e+01,1.250193156097771130e+01
5.495024498101895638e+00,-4.818050657548130111e+00,3.709066871010156419e+00,-7.174402523142982879e+00,-8.783329838997840255e+00,-2.067882313901873204e+01,2.631601197456424046e+01,9.431692762793300489e+00,2.326636475187100928e+01,7.014246094594466463e+00
4.462909913282723018e+00,-2.191543411687415066e+00,3.837944239351596565e+00,-8.102675707254752169e+00,-9.251430227347089641e+00,-1.781713450615677274e+01,2.625479838509509278e+01,7.495018622548951015e+00,2.438059057696349186e+01,8.526680565457981587e+00
6.083343670244783397e+00,-3.320912103792586834e+00,4.734538098912991266e+00,-9.433701691483696194e+00,-9.678952773286452427e+00,-1.889023743751374695e+01,2.810116920518355599e+01,1.080805710977354472e+01,2.185534818472143925e+01,8.769100053191206001e+00
